subj,prop,bucket,subject_num_chunks,step,exposures,gold_logprob,max_decoy_logprob,correct
Tool,genre,high,744,0,0,-11.783658027648926,-11.709503173828125,False
Tool,genre,high,744,10000,60,-6.378994464874268,-6.001280784606934,False
Tool,genre,high,744,20000,133,-6.954346179962158,-6.5653181076049805,False
Tool,genre,high,744,30000,198,-6.333011627197266,-5.074234485626221,False
Tool,genre,high,744,40000,264,-6.422637939453125,-4.876487731933594,False
Tool,genre,high,744,50000,328,-7.459273338317871,-5.5513505935668945,False
Tool,genre,high,744,60000,395,-5.6661529541015625,-4.568470478057861,False
Tool,genre,high,744,70000,463,-5.450259208679199,-4.418460845947266,False
Tool,genre,high,744,80000,532,-6.565402984619141,-5.948892116546631,False
Tool,genre,high,744,90000,601,-5.67934513092041,-5.1610212326049805,False
Tool,genre,high,744,100000,672,-5.631802558898926,-5.191755294799805,False
Tool,genre,high,744,109672,742,-4.9398112297058105,-5.050515651702881,True
A.I. Artificial Intelligence,director,high,128,0,0,-11.881214141845703,-10.525105476379395,False
A.I. Artificial Intelligence,director,high,128,10000,11,-6.193602085113525,-5.35820198059082,False
A.I. Artificial Intelligence,director,high,128,20000,20,-6.206214904785156,-5.203071594238281,False
A.I. Artificial Intelligence,director,high,128,30000,32,-4.935571670532227,-5.064486026763916,True
A.I. Artificial Intelligence,director,high,128,40000,46,-3.841543674468994,-4.304513454437256,True
A.I. Artificial Intelligence,director,high,128,50000,65,-4.025676727294922,-4.785303592681885,True
A.I. Artificial Intelligence,director,high,128,60000,79,-5.997723579406738,-4.592458248138428,False
A.I. Artificial Intelligence,director,high,128,70000,86,-5.866915225982666,-4.336127281188965,False
A.I. Artificial Intelligence,director,high,128,80000,95,-4.247343063354492,-4.523205280303955,True
A.I. Artificial Intelligence,director,high,128,90000,109,-3.9917118549346924,-4.559690952301025,True
A.I. Artificial Intelligence,director,high,128,100000,121,-4.092278480529785,-4.907509803771973,True
A.I. Artificial Intelligence,director,high,128,109672,128,-3.8427791595458984,-4.60496711730957,True
"Boleslaus III, Duke of Bohemia",father,high,32,0,0,-11.875954627990723,-11.729425430297852,False
"Boleslaus III, Duke of Bohemia",father,high,32,10000,1,-1.5606436729431152,-7.095106601715088,True
"Boleslaus III, Duke of Bohemia",father,high,32,20000,2,-1.0401148796081543,-7.197984218597412,True
"Boleslaus III, Duke of Bohemia",father,high,32,30000,2,-0.8200571537017822,-6.715388298034668,True
"Boleslaus III, Duke of Bohemia",father,high,32,40000,8,-0.8043257594108582,-6.639498233795166,True
"Boleslaus III, Duke of Bohemia",father,high,32,50000,15,-1.2966994047164917,-6.381438732147217,True
"Boleslaus III, Duke of Bohemia",father,high,32,60000,18,-1.3604897260665894,-5.036123752593994,True
"Boleslaus III, Duke of Bohemia",father,high,32,70000,19,-0.7386653423309326,-5.093532562255859,True
"Boleslaus III, Duke of Bohemia",father,high,32,80000,22,-0.817328691482544,-4.751850128173828,True
"Boleslaus III, Duke of Bohemia",father,high,32,90000,28,-0.8193452954292297,-4.030686378479004,True
"Boleslaus III, Duke of Bohemia",father,high,32,100000,30,-0.8372162580490112,-4.937472820281982,True
"Boleslaus III, Duke of Bohemia",father,high,32,109672,32,-0.9284700751304626,-3.9100308418273926,True
Scooby-Doo,screenwriter,high,105,0,0,-12.247443199157715,-11.517009735107422,False
Scooby-Doo,screenwriter,high,105,10000,11,-5.90435791015625,-6.104742527008057,True
Scooby-Doo,screenwriter,high,105,20000,17,-6.4961771965026855,-6.603837490081787,True
Scooby-Doo,screenwriter,high,105,30000,29,-6.000017166137695,-4.799927234649658,False
Scooby-Doo,screenwriter,high,105,40000,42,-4.757119178771973,-5.016868591308594,True
Scooby-Doo,screenwriter,high,105,50000,46,-4.553846836090088,-4.453406810760498,False
Scooby-Doo,screenwriter,high,105,60000,53,-4.620931625366211,-5.506163120269775,True
Scooby-Doo,screenwriter,high,105,70000,67,-4.380746364593506,-4.236150741577148,False
Scooby-Doo,screenwriter,high,105,80000,76,-4.385884761810303,-4.597707748413086,True
Scooby-Doo,screenwriter,high,105,90000,83,-4.726058006286621,-4.687036991119385,False
Scooby-Doo,screenwriter,high,105,100000,94,-5.553877830505371,-5.050320148468018,False
Scooby-Doo,screenwriter,high,105,109672,105,-4.775271892547607,-4.6142096519470215,False
Vision,father,high,370,0,0,-12.636174201965332,-11.30572509765625,False
Vision,father,high,370,10000,27,-8.981060981750488,-4.856787204742432,False
Vision,father,high,370,20000,64,-7.964417934417725,-3.7263994216918945,False
Vision,father,high,370,30000,101,-7.075812339782715,-3.6140170097351074,False
Vision,father,high,370,40000,130,-6.936097145080566,-3.1060681343078613,False
Vision,father,high,370,50000,162,-7.772389888763428,-3.9399518966674805,False
Vision,father,high,370,60000,194,-8.122568130493164,-3.91007661819458,False
Vision,father,high,370,70000,241,-8.296123504638672,-3.5071873664855957,False
Vision,father,high,370,80000,271,-7.635830879211426,-3.595576047897339,False
Vision,father,high,370,90000,296,-7.880817413330078,-3.310908317565918,False
Vision,father,high,370,100000,331,-7.542212963104248,-3.2536845207214355,False
Vision,father,high,370,109672,370,-7.934160232543945,-3.6004135608673096,False
The Kid,producer,high,74,0,0,-11.759979248046875,-11.634885787963867,False
The Kid,producer,high,74,10000,6,-4.590230941772461,-2.905931234359741,False
The Kid,producer,high,74,20000,12,-3.9997761249542236,-2.8123233318328857,False
The Kid,producer,high,74,30000,17,-2.712482452392578,-2.8953351974487305,True
The Kid,producer,high,74,40000,24,-3.64359188079834,-2.4724838733673096,False
The Kid,producer,high,74,50000,27,-3.215965986251831,-3.406863212585449,True
The Kid,producer,high,74,60000,31,-3.0348899364471436,-2.602241039276123,False
The Kid,producer,high,74,70000,40,-3.710393190383911,-2.6059350967407227,False
The Kid,producer,high,74,80000,50,-3.608773946762085,-2.8429059982299805,False
The Kid,producer,high,74,90000,58,-3.8551950454711914,-3.0431931018829346,False
The Kid,producer,high,74,100000,66,-2.948596954345703,-2.63588285446167,False
The Kid,producer,high,74,109672,74,-3.4347984790802,-2.6432600021362305,False
Another Year,composer,high,31,0,0,-11.970711708068848,-11.096973419189453,False
Another Year,composer,high,31,10000,1,-5.208049774169922,-4.278271198272705,False
Another Year,composer,high,31,20000,5,-6.462484836578369,-3.7321817874908447,False
Another Year,composer,high,31,30000,7,-6.616479396820068,-2.030458927154541,False
Another Year,composer,high,31,40000,7,-6.298252582550049,-2.5614895820617676,False
Another Year,composer,high,31,50000,11,-6.415756702423096,-3.1640427112579346,False
Another Year,composer,high,31,60000,12,-6.54354190826416,-2.286323308944702,False
Another Year,composer,high,31,70000,14,-6.038266658782959,-2.9205894470214844,False
Another Year,composer,high,31,80000,16,-6.353089332580566,-2.4144434928894043,False
Another Year,composer,high,31,90000,20,-6.85459566116333,-2.7599940299987793,False
Another Year,composer,high,31,100000,24,-6.708678245544434,-2.600145101547241,False
Another Year,composer,high,31,109672,31,-7.172398090362549,-2.6755433082580566,False
As It Is in Heaven,screenwriter,high,25,0,0,-11.500438690185547,-11.646631240844727,True
As It Is in Heaven,screenwriter,high,25,10000,2,-7.939796447753906,-6.671246528625488,False
As It Is in Heaven,screenwriter,high,25,20000,3,-6.833606243133545,-4.617599964141846,False
As It Is in Heaven,screenwriter,high,25,30000,8,-5.969756603240967,-5.077678680419922,False
As It Is in Heaven,screenwriter,high,25,40000,8,-7.7162251472473145,-5.766416072845459,False
As It Is in Heaven,screenwriter,high,25,50000,12,-6.964231491088867,-5.750673294067383,False
As It Is in Heaven,screenwriter,high,25,60000,18,-6.642874240875244,-4.953168869018555,False
As It Is in Heaven,screenwriter,high,25,70000,20,-6.315708160400391,-4.090219974517822,False
As It Is in Heaven,screenwriter,high,25,80000,22,-5.5959553718566895,-3.915172576904297,False
As It Is in Heaven,screenwriter,high,25,90000,23,-5.030369281768799,-4.490752220153809,False
As It Is in Heaven,screenwriter,high,25,100000,24,-4.822852611541748,-4.2835187911987305,False
As It Is in Heaven,screenwriter,high,25,109672,25,-4.795003414154053,-3.790475368499756,False
Little Black Book,director,high,23,0,0,-11.584063529968262,-12.280864715576172,True
Little Black Book,director,high,23,10000,1,-8.105411529541016,-5.7686991691589355,False
Little Black Book,director,high,23,20000,2,-6.894118785858154,-6.079221725463867,False
Little Black Book,director,high,23,30000,3,-7.240533351898193,-5.913816452026367,False
Little Black Book,director,high,23,40000,5,-7.177018642425537,-5.697165012359619,False
Little Black Book,director,high,23,50000,7,-6.776561260223389,-6.369198322296143,False
Little Black Book,director,high,23,60000,11,-6.396748065948486,-5.645455360412598,False
Little Black Book,director,high,23,70000,12,-6.5473480224609375,-5.667867183685303,False
Little Black Book,director,high,23,80000,16,-6.442309856414795,-5.042036533355713,False
Little Black Book,director,high,23,90000,19,-6.137418270111084,-5.489124298095703,False
Little Black Book,director,high,23,100000,21,-5.43864631652832,-5.206643104553223,False
Little Black Book,director,high,23,109672,23,-5.398840427398682,-4.595288276672363,False
Elizabeth,capital of,high,1279,0,1,-11.95804500579834,-11.153164863586426,False
Elizabeth,capital of,high,1279,10000,126,-4.253806114196777,-4.240367889404297,False
Elizabeth,capital of,high,1279,20000,246,-3.896151065826416,-5.06130313873291,True
Elizabeth,capital of,high,1279,30000,354,-4.269859313964844,-5.876406669616699,True
Elizabeth,capital of,high,1279,40000,493,-4.346990585327148,-3.5688438415527344,False
Elizabeth,capital of,high,1279,50000,612,-4.759027481079102,-6.170119285583496,True
Elizabeth,capital of,high,1279,60000,726,-4.260837078094482,-4.288558483123779,True
Elizabeth,capital of,high,1279,70000,829,-4.360927581787109,-5.3939738273620605,True
Elizabeth,capital of,high,1279,80000,954,-3.7916064262390137,-5.586496829986572,True
Elizabeth,capital of,high,1279,90000,1070,-3.688850164413452,-5.816647529602051,True
Elizabeth,capital of,high,1279,100000,1186,-4.246064186096191,-5.0957183837890625,True
Elizabeth,capital of,high,1279,109672,1279,-3.7101359367370605,-5.328214168548584,True
Forever Young,director,high,25,0,0,-12.41833782196045,-11.595253944396973,False
Forever Young,director,high,25,10000,2,-8.669665336608887,-4.215392112731934,False
Forever Young,director,high,25,20000,5,-7.764495849609375,-4.2931623458862305,False
Forever Young,director,high,25,30000,8,-7.125749588012695,-2.8901305198669434,False
Forever Young,director,high,25,40000,9,-7.93202018737793,-3.326857566833496,False
Forever Young,director,high,25,50000,11,-7.277656555175781,-2.458782196044922,False
Forever Young,director,high,25,60000,12,-7.161460876464844,-3.462825298309326,False
Forever Young,director,high,25,70000,14,-7.238597869873047,-1.9744584560394287,False
Forever Young,director,high,25,80000,15,-7.503364086151123,-2.1774299144744873,False
Forever Young,director,high,25,90000,17,-6.712160110473633,-2.238027334213257,False
Forever Young,director,high,25,100000,21,-6.536958694458008,-1.971700668334961,False
Forever Young,director,high,25,109672,25,-6.042654037475586,-2.107059955596924,False
Marathon,genre,high,42,0,0,-11.357172966003418,-12.109975814819336,True
Marathon,genre,high,42,10000,10,-6.214210510253906,-6.338309288024902,True
Marathon,genre,high,42,20000,16,-5.672120571136475,-6.2595014572143555,True
Marathon,genre,high,42,30000,17,-5.3354339599609375,-6.462937831878662,True
Marathon,genre,high,42,40000,22,-5.116727352142334,-6.764791965484619,True
Marathon,genre,high,42,50000,26,-4.056655406951904,-7.051466464996338,True
Marathon,genre,high,42,60000,30,-4.445667743682861,-6.401278495788574,True
Marathon,genre,high,42,70000,34,-5.383464336395264,-5.5532379150390625,True
Marathon,genre,high,42,80000,36,-4.495354652404785,-6.625879287719727,True
Marathon,genre,high,42,90000,37,-3.81229305267334,-6.241966247558594,True
Marathon,genre,high,42,100000,39,-4.414798259735107,-5.924625396728516,True
Marathon,genre,high,42,109672,42,-3.903001070022583,-6.433622360229492,True
Back to Black,producer,high,102,0,0,-11.463151931762695,-11.668649673461914,True
Back to Black,producer,high,102,10000,4,-5.893255233764648,-4.220335960388184,False
Back to Black,producer,high,102,20000,11,-4.204240798950195,-4.293848991394043,True
Back to Black,producer,high,102,30000,30,-3.251783609390259,-3.977933406829834,True
Back to Black,producer,high,102,40000,38,-4.32179069519043,-3.3326098918914795,False
Back to Black,producer,high,102,50000,45,-3.1879613399505615,-3.2610645294189453,True
Back to Black,producer,high,102,60000,56,-2.9509408473968506,-3.2269673347473145,True
Back to Black,producer,high,102,70000,67,-3.179870843887329,-3.0609726905822754,False
Back to Black,producer,high,102,80000,80,-3.928466796875,-3.1595427989959717,False
Back to Black,producer,high,102,90000,90,-3.8964974880218506,-3.200862169265747,False
Back to Black,producer,high,102,100000,95,-3.5727791786193848,-3.1295032501220703,False
Back to Black,producer,high,102,109672,102,-3.115633249282837,-2.755227565765381,False
Annie,director,high,63,0,0,-12.677210807800293,-11.703431129455566,False
Annie,director,high,63,10000,6,-6.175442218780518,-4.007731914520264,False
Annie,director,high,63,20000,12,-5.340246677398682,-3.0230154991149902,False
Annie,director,high,63,30000,16,-6.2570576667785645,-3.1408069133758545,False
Annie,director,high,63,40000,21,-5.27348518371582,-4.004123687744141,False
Annie,director,high,63,50000,28,-5.689608097076416,-3.4251205921173096,False
Annie,director,high,63,60000,32,-5.848239898681641,-2.921874761581421,False
Annie,director,high,63,70000,45,-5.033195972442627,-2.615049362182617,False
Annie,director,high,63,80000,49,-5.272698879241943,-2.954357862472534,False
Annie,director,high,63,90000,57,-4.98166561126709,-2.550360918045044,False
Annie,director,high,63,100000,60,-4.722484111785889,-2.9625978469848633,False
Annie,director,high,63,109672,63,-5.084133625030518,-2.3353800773620605,False
Angels & Demons,screenwriter,high,67,0,0,-12.496044158935547,-12.018911361694336,False
Angels & Demons,screenwriter,high,67,10000,8,-3.407221555709839,-5.888843536376953,True
Angels & Demons,screenwriter,high,67,20000,14,-4.344615936279297,-5.840567588806152,True
Angels & Demons,screenwriter,high,67,30000,14,-3.397421360015869,-6.0696492195129395,True
Angels & Demons,screenwriter,high,67,40000,18,-4.275235652923584,-6.619040489196777,True
Angels & Demons,screenwriter,high,67,50000,27,-3.886247158050537,-6.11941385269165,True
Angels & Demons,screenwriter,high,67,60000,34,-2.933832883834839,-6.095536231994629,True
Angels & Demons,screenwriter,high,67,70000,40,-2.904229164123535,-6.090667724609375,True
Angels & Demons,screenwriter,high,67,80000,47,-2.7629122734069824,-6.44354248046875,True
Angels & Demons,screenwriter,high,67,90000,52,-2.9519593715667725,-6.456639289855957,True
Angels & Demons,screenwriter,high,67,100000,55,-2.430851697921753,-6.395933628082275,True
Angels & Demons,screenwriter,high,67,109672,67,-2.2902777194976807,-6.275524139404297,True
